timestamp_ms,sample_sequence,accel_raw_x,accel_raw_y,accel_raw_z,gyro_raw_x,gyro_raw_y,gyro_raw_z,mag_raw_x,mag_raw_y,mag_raw_z,accel_boat_x,accel_boat_y,accel_boat_z,gyro_boat_x,gyro_boat_y,gyro_boat_z,mag_boat_x,mag_boat_y,mag_boat_z,mag_corrected_x,mag_corrected_y,mag_corrected_z,mag_magnitude,dmp_q0,dmp_q1,dmp_q2,dmp_q3,dmp_roll_deg,dmp_pitch_deg,dmp_heading_deg,compass_heading_deg,fusion_heading_deg,output_heading_deg,rate_of_turn_deg_s,active_heading_source,heading_quality,rejection_flags,dmp_sample_age_ms,fifo_error_count,sensor_error_count
8100,81,0.0,0.0,1.0,0,0,0,26.54822931105395,-11.897121490397375,19.471964856628112,0.0,0.0,1.0,0,0,0,26.54822931105395,-11.897121490397375,19.471964856628112,26.54822931105395,-11.897121490397375,19.471964856628112,35.00724774510758,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
8200,82,0.0,0.0,1.0,0,0,0,-36.83512810726772,41.131124966845384,27.292179914024317,0.0,0.0,1.0,0,0,0,-36.83512810726772,41.131124966845384,27.292179914024317,-36.83512810726772,41.131124966845384,27.292179914024317,61.591064190972936,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
8300,83,0.0,0.0,1.0,0,0,0,-19.967114493947104,-25.617697041474866,24.59727927824802,0.0,0.0,1.0,0,0,0,-19.967114493947104,-25.617697041474866,24.59727927824802,-19.967114493947104,-25.617697041474866,24.59727927824802,40.7428301767969,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
8400,84,0.0,0.0,1.0,0,0,0,19.105663334806824,19.73346199511816,19.859687158060627,0.0,0.0,1.0,0,0,0,19.105663334806824,19.73346199511816,19.859687158060627,19.105663334806824,19.73346199511816,19.859687158060627,33.89458758846009,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
8500,85,0.0,0.0,1.0,0,0,0,-55.67426298713449,19.875818556591845,28.75605620674194,0.0,0.0,1.0,0,0,0,-55.67426298713449,19.875818556591845,28.75605620674194,-55.67426298713449,19.875818556591845,28.75605620674194,65.73874421542045,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
8600,86,0.0,0.0,1.0,0,0,0,15.777964911844776,-26.097591470965455,19.519283370433847,0.0,0.0,1.0,0,0,0,15.777964911844776,-26.097591470965455,19.519283370433847,15.777964911844776,-26.097591470965455,19.519283370433847,36.208160415023976,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
8700,87,0.0,0.0,1.0,0,0,0,-14.515385572805327,41.8227215384206,23.387400073719135,0.0,0.0,1.0,0,0,0,-14.515385572805327,41.8227215384206,23.387400073719135,-14.515385572805327,41.8227215384206,23.387400073719135,50.06802310273168,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
8800,88,0.0,0.0,1.0,0,0,0,-41.59440461833759,-12.419707299553785,26.133965516000885,0.0,0.0,1.0,0,0,0,-41.59440461833759,-12.419707299553785,26.133965516000885,-41.59440461833759,-12.419707299553785,26.133965516000885,50.66880478708864,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
8900,89,0.0,0.0,1.0,0,0,0,29.153178240467142,-0.5980184105273318,17.328140961330813,0.0,0.0,1.0,0,0,0,29.153178240467142,-0.5980184105273318,17.328140961330813,29.153178240467142,-0.5980184105273318,17.328140961330813,33.91946191665674,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
9000,90,0.0,0.0,1.0,0,0,0,-48.19161243666213,36.55758566174161,26.758611896937254,0.0,0.0,1.0,0,0,0,-48.19161243666213,36.55758566174161,26.758611896937254,-48.19161243666213,36.55758566174161,26.758611896937254,66.14311671906562,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
9100,91,0.0,0.0,1.0,0,0,0,-4.878643494445816,-30.387883058772637,20.833066820478788,0.0,0.0,1.0,0,0,0,-4.878643494445816,-30.387883058772637,20.833066820478788,-4.878643494445816,-30.387883058772637,20.833066820478788,37.165054450196536,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
9200,92,0.0,0.0,1.0,0,0,0,9.05536631662643,31.255602016666018,19.262659105060848,0.0,0.0,1.0,0,0,0,9.05536631662643,31.255602016666018,19.262659105060848,9.05536631662643,31.255602016666018,19.262659105060848,37.81484301633808,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
9300,93,0.0,0.0,1.0,0,0,0,-55.1069233217659,7.440014069556805,26.71942627544086,0.0,0.0,1.0,0,0,0,-55.1069233217659,7.440014069556805,26.71942627544086,-55.1069233217659,7.440014069556805,26.71942627544086,61.69322935164692,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
9400,94,0.0,0.0,1.0,0,0,0,25.93936294368222,-19.43448511711317,16.424996532656568,0.0,0.0,1.0,0,0,0,25.93936294368222,-19.43448511711317,16.424996532656568,25.93936294368222,-19.43448511711317,16.424996532656568,36.33634919456202,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
9500,95,0.0,0.0,1.0,0,0,0,-29.275404216844453,44.31558080329789,23.31164261434014,0.0,0.0,1.0,0,0,0,-29.275404216844453,44.31558080329789,23.31164261434014,-29.275404216844453,44.31558080329789,23.31164261434014,58.003040225250075,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
9600,96,0.0,0.0,1.0,0,0,0,-29.080747319073577,-22.988645536010996,22.64958607385033,0.0,0.0,1.0,0,0,0,-29.080747319073577,-22.988645536010996,22.64958607385033,-29.080747319073577,-22.988645536010996,22.64958607385033,43.44158649880225,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
9700,97,0.0,0.0,1.0,0,0,0,26.350085861420588,12.39370564801482,15.854850572866773,0.0,0.0,1.0,0,0,0,26.350085861420588,12.39370564801482,15.854850572866773,26.350085861420588,12.39370564801482,15.854850572866773,33.155802678894766,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
9800,98,0.0,0.0,1.0,0,0,0,-55.7681712678822,27.789367347628108,25.738405452516545,0.0,0.0,1.0,0,0,0,-55.7681712678822,27.789367347628108,25.738405452516545,-55.7681712678822,27.789367347628108,25.738405452516545,67.41515689652732,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
9900,99,0.0,0.0,1.0,0,0,0,10.045504640685746,-30.6403671877217,17.115881283963592,0.0,0.0,1.0,0,0,0,10.045504640685746,-30.6403671877217,17.115881283963592,10.045504640685746,-30.6403671877217,17.115881283963592,36.50613177277465,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
10000,100,0.0,0.0,1.0,0,0,0,-4.554168352591823,40.29869049008189,19.085492972399955,0.0,0.0,1.0,0,0,0,-4.554168352591823,40.29869049008189,19.085492972399955,-4.554168352591823,40.29869049008189,19.085492972399955,44.82165711571464,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
10100,101,0.0,0.0,1.0,0,0,0,-49.09675859851482,-5.864766356387641,24.01293019365147,0.0,0.0,1.0,0,0,0,-49.09675859851482,-5.864766356387641,24.01293019365147,-49.09675859851482,-5.864766356387641,24.01293019365147,54.9682454311672,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
10200,102,0.0,0.0,1.0,0,0,0,31.611309164691903,-8.989244407281927,13.901533932241243,0.0,0.0,1.0,0,0,0,31.611309164691903,-8.989244407281927,13.901533932241243,31.611309164691903,-8.989244407281927,13.901533932241243,35.68380624020983,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
10300,103,0.0,0.0,1.0,0,0,0,-42.854352892925505,42.07536896929524,23.063407345647196,0.0,0.0,1.0,0,0,0,-42.854352892925505,42.07536896929524,23.063407345647196,-42.854352892925505,42.07536896929524,23.063407345647196,64.33314071429265,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
10400,104,0.0,0.0,1.0,0,0,0,-13.802535451023669,-30.34518494359083,18.84676810588252,0.0,0.0,1.0,0,0,0,-13.802535451023669,-30.34518494359083,18.84676810588252,-13.802535451023669,-30.34518494359083,18.84676810588252,38.295442315952,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
10500,105,0.0,0.0,1.0,0,0,0,18.261272433237945,25.383740248571204,15.027044953664372,0.0,0.0,1.0,0,0,0,18.261272433237945,25.383740248571204,15.027044953664372,18.261272433237945,25.383740248571204,15.027044953664372,34.69323305671179,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
10600,106,0.0,0.0,1.0,0,0,0,-58.29037568462283,15.793170145352622,24.08169555249064,0.0,0.0,1.0,0,0,0,-58.29037568462283,15.793170145352622,24.08169555249064,-58.29037568462283,15.793170145352622,24.08169555249064,65.01630704198273,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
10700,107,0.0,0.0,1.0,0,0,0,22.793744823651572,-26.107005725277375,13.692978595956504,0.0,0.0,1.0,0,0,0,22.793744823651572,-26.107005725277375,13.692978595956504,22.793744823651572,-26.107005725277375,13.692978595956504,37.26430213830297,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
10800,108,0.0,0.0,1.0,0,0,0,-20.021112677843657,45.49492204736888,19.1121982058877,0.0,0.0,1.0,0,0,0,-20.021112677843657,45.49492204736888,19.1121982058877,-20.021112677843657,45.49492204736888,19.1121982058877,53.25325347071501,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
10900,109,0.0,0.0,1.0,0,0,0,-38.14646352202177,-18.280713737609293,20.708447145520324,0.0,0.0,1.0,0,0,0,-38.14646352202177,-18.280713737609293,20.708447145520324,-38.14646352202177,-18.280713737609293,20.708447145520324,47.09752601965589,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
11000,110,0.0,0.0,1.0,0,0,0,31.83042159555609,4.006334238286641,12.059193410218775,0.0,0.0,1.0,0,0,0,31.83042159555609,4.006334238286641,12.059193410218775,31.83042159555609,4.006334238286641,12.059193410218775,34.27317608108089,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
11100,111,0.0,0.0,1.0,0,0,0,-53.32012530725734,35.162877524784165,22.40710727572542,0.0,0.0,1.0,0,0,0,-53.32012530725734,35.162877524784165,22.40710727572542,-53.32012530725734,35.162877524784165,22.40710727572542,67.68709016548475,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
11200,112,0.0,0.0,1.0,0,0,0,2.3444295504929116,-33.34298084507017,14.963868714463402,0.0,0.0,1.0,0,0,0,2.3444295504929116,-33.34298084507017,14.963868714463402,2.3444295504929116,-33.34298084507017,14.963868714463402,36.621961832425605,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
11300,113,0.0,0.0,1.0,0,0,0,5.75629837640472,36.612613951559695,14.728033177294936,0.0,0.0,1.0,0,0,0,5.75629837640472,36.612613951559695,14.728033177294936,5.75629837640472,36.612613951559695,14.728033177294936,39.881492357177954,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
11400,114,0.0,0.0,1.0,0,0,0,-55.14370961171115,2.025157747044553,21.72212696032409,0.0,0.0,1.0,0,0,0,-55.14370961171115,2.025157747044553,21.72212696032409,-55.14370961171115,2.025157747044553,21.72212696032409,59.30245166366715,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
11500,115,0.0,0.0,1.0,0,0,0,31.582930089332194,-17.17914475985014,10.779782152060966,0.0,0.0,1.0,0,0,0,31.582930089332194,-17.17914475985014,10.779782152060966,31.582930089332194,-17.17914475985014,10.779782152060966,37.53409371429426,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
11600,116,0.0,0.0,1.0,0,0,0,-35.32065185941346,45.96257164609294,19.090241665673197,0.0,0.0,1.0,0,0,0,-35.32065185941346,45.96257164609294,19.090241665673197,-35.32065185941346,45.96257164609294,19.090241665673197,61.02904035743901,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
11700,117,0.0,0.0,1.0,0,0,0,-23.46588214088144,-28.108935481285847,16.96386215239979,0.0,0.0,1.0,0,0,0,-23.46588214088144,-28.108935481285847,16.96386215239979,-23.46588214088144,-28.108935481285847,16.96386215239979,40.35508019650625,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
11800,118,0.0,0.0,1.0,0,0,0,26.356732498673985,17.92062177895783,10.917543073218532,0.0,0.0,1.0,0,0,0,26.356732498673985,17.92062177895783,10.917543073218532,26.356732498673985,17.92062177895783,10.917543073218532,33.69003977003733,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
11900,119,0.0,0.0,1.0,0,0,0,-59.10314088426606,24.289943222901318,21.15531239399069,0.0,0.0,1.0,0,0,0,-59.10314088426606,24.289943222901318,21.15531239399069,-59.10314088426606,24.289943222901318,21.15531239399069,67.31069637616676,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
12000,120,0.0,0.0,1.0,0,0,0,17.276211931287378,-31.39898154217279,11.25885856337193,0.0,0.0,1.0,0,0,0,17.276211931287378,-31.39898154217279,11.25885856337193,17.276211931287378,-31.39898154217279,11.25885856337193,37.56494957710548,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
12100,121,0.0,0.0,1.0,0,0,0,-9.653461307308934,44.502474119677885,14.763829429484595,0.0,0.0,1.0,0,0,0,-9.653461307308934,44.502474119677885,14.763829429484595,-9.653461307308934,44.502474119677885,14.763829429484595,47.87097426841474,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
12200,122,0.0,0.0,1.0,0,0,0,-46.47536867056543,-11.762952685264072,18.688128784062265,0.0,0.0,1.0,0,0,0,-46.47536867056543,-11.762952685264072,18.688128784062265,-46.47536867056543,-11.762952685264072,18.688128784062265,51.454573231059186,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
12300,123,0.0,0.0,1.0,0,0,0,35.114500269907246,-4.867689428680013,8.528840104014566,0.0,0.0,1.0,0,0,0,35.114500269907246,-4.867689428680013,8.528840104014566,35.114500269907246,-4.867689428680013,8.528840104014566,36.461810749046,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
12400,124,0.0,0.0,1.0,0,0,0,-48.38211362138227,41.4409922957915,18.765196405268117,0.0,0.0,1.0,0,0,0,-48.38211362138227,41.4409922957915,18.765196405268117,-48.38211362138227,41.4409922957915,18.765196405268117,66.41022027565096,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
12500,125,0.0,0.0,1.0,0,0,0,-6.818326322431542,-33.949174819015894,13.002867865394094,0.0,0.0,1.0,0,0,0,-6.818326322431542,-33.949174819015894,13.002867865394094,-6.818326322431542,-33.949174819015894,13.002867865394094,36.98797936433084,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
12600,126,0.0,0.0,1.0,0,0,0,15.723673617398322,30.94174007746907,10.40062745300722,0.0,0.0,1.0,0,0,0,15.723673617398322,30.94174007746907,10.40062745300722,15.723673617398322,30.94174007746907,10.40062745300722,36.2325577687302,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
12700,127,0.0,0.0,1.0,0,0,0,-59.224129326741874,10.73448114032533,19.196059786843314,0.0,0.0,1.0,0,0,0,-59.224129326741874,10.73448114032533,19.196059786843314,-59.224129326741874,10.73448114032533,19.196059786843314,63.17606580978836,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
12800,128,0.0,0.0,1.0,0,0,0,29.007749961467454,-24.58749621935089,7.973710920507424,0.0,0.0,1.0,0,0,0,29.007749961467454,-24.58749621935089,7.973710920507424,29.007749961467454,-24.58749621935089,7.973710920507424,38.85324431765549,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
12900,129,0.0,0.0,1.0,0,0,0,-26.01148454640015,47.88132017241725,14.888508270376885,0.0,0.0,1.0,0,0,0,-26.01148454640015,47.88132017241725,14.888508270376885,-26.01148454640015,47.88132017241725,14.888508270376885,56.48792639386071,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
13000,130,0.0,0.0,1.0,0,0,0,-33.19054869440705,-23.761513308229535,15.101043195779521,0.0,0.0,1.0,0,0,0,-33.19054869440705,-23.761513308229535,15.101043195779521,-33.19054869440705,-23.761513308229535,15.101043195779521,43.52313801799881,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
13100,131,0.0,0.0,1.0,0,0,0,32.76584713447108,9.324035947592922,7.0072144717204985,0.0,0.0,1.0,0,0,0,32.76584713447108,9.324035947592922,7.0072144717204985,32.76584713447108,9.324035947592922,7.0072144717204985,34.779871182110796,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
13200,132,0.0,0.0,1.0,0,0,0,-57.375826300816776,32.340352638902374,17.916069735149883,0.0,0.0,1.0,0,0,0,-57.375826300816776,32.340352638902374,17.916069735149883,-57.375826300816776,32.340352638902374,17.916069735149883,68.2559111525501,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
13300,133,0.0,0.0,1.0,0,0,0,9.71230217814594,-34.90066560852916,9.08532678160616,0.0,0.0,1.0,0,0,0,9.71230217814594,-34.90066560852916,9.08532678160616,9.71230217814594,-34.90066560852916,9.08532678160616,37.348740758512314,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
13400,134,0.0,0.0,1.0,0,0,0,1.1806576647325038,41.32495354166407,10.345455811883314,0.0,0.0,1.0,0,0,0,1.1806576647325038,41.32495354166407,10.345455811883314,1.1806576647325038,41.32495354166407,10.345455811883314,42.61659528514234,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
13500,135,0.0,0.0,1.0,0,0,0,-53.442284992966364,-3.824490747604953,16.50996181949194,0.0,0.0,1.0,0,0,0,-53.442284992966364,-3.824490747604953,16.50996181949194,-53.442284992966364,-3.824490747604953,16.50996181949194,56.064992589217695,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
13600,136,0.0,0.0,1.0,0,0,0,35.92953114464231,-13.643745177353953,5.300592759128561,0.0,0.0,1.0,0,0,0,35.92953114464231,-13.643745177353953,5.300592759128561,35.92953114464231,-13.643745177353953,5.300592759128561,38.79663998771694,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
13700,137,0.0,0.0,1.0,0,0,0,-41.17714644307239,46.15339612874234,14.83710031634466,0.0,0.0,1.0,0,0,0,-41.17714644307239,46.15339612874234,14.83710031634466,-41.17714644307239,46.15339612874234,14.83710031634466,63.60686212357997,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
13800,138,0.0,0.0,1.0,0,0,0,-16.843182122743944,-32.351488008983196,11.160298910500842,0.0,0.0,1.0,0,0,0,-16.843182122743944,-32.351488008983196,11.160298910500842,-16.843182122743944,-32.351488008983196,11.160298910500842,38.14267730753874,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
13900,139,0.0,0.0,1.0,0,0,0,24.689966642722823,23.597439196102485,6.185488076752538,0.0,0.0,1.0,0,0,0,24.689966642722823,23.597439196102485,6.185488076752538,24.689966642722823,23.597439196102485,6.185488076752538,34.70869994943872,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
14000,140,0.0,0.0,1.0,0,0,0,-60.96992457962159,19.698750277458384,16.38640853538562,0.0,0.0,1.0,0,0,0,-60.96992457962159,19.698750277458384,16.38640853538562,-60.96992457962159,19.698750277458384,16.38640853538562,66.13536762146991,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
14100,141,0.0,0.0,1.0,0,0,0,24.00169017667374,-30.696033533286624,5.472256647426995,0.0,0.0,1.0,0,0,0,24.00169017667374,-30.696033533286624,5.472256647426995,24.00169017667374,-30.696033533286624,5.472256647426995,39.3481028618789,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
14200,142,0.0,0.0,1.0,0,0,0,-15.46436173728539,47.63369657279435,10.522667149999092,0.0,0.0,1.0,0,0,0,-15.46436173728539,47.63369657279435,10.522667149999092,-15.46436173728539,47.63369657279435,10.522667149999092,51.17462317477605,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
14300,143,0.0,0.0,1.0,0,0,0,-42.30280914222713,-17.529394221645223,13.174683977980283,0.0,0.0,1.0,0,0,0,-42.30280914222713,-17.529394221645223,13.174683977980283,-42.30280914222713,-17.529394221645223,13.174683977980283,47.6485007216512,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
14400,144,0.0,0.0,1.0,0,0,0,37.03552459927249,0.12409773163396398,3.3545544369777147,0.0,0.0,1.0,0,0,0,37.03552459927249,0.12409773163396398,3.3545544369777147,37.03552459927249,0.12409773163396398,3.3545544369777147,37.18734351981816,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
14500,145,0.0,0.0,1.0,0,0,0,-53.11532614183348,39.391835317119465,14.361512037467108,0.0,0.0,1.0,0,0,0,-53.11532614183348,39.391835317119465,14.361512037467108,-53.11532614183348,39.391835317119465,14.361512037467108,67.66984253570206,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
14600,146,0.0,0.0,1.0,0,0,0,0.564331218285334,-36.329552637786094,7.117610907817667,0.0,0.0,1.0,0,0,0,0.564331218285334,-36.329552637786094,7.117610907817667,0.564331218285334,-36.329552637786094,7.117610907817667,37.02452227403734,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
14700,147,0.0,0.0,1.0,0,0,0,11.809091595796229,36.09892077014863,5.93997589898618,0.0,0.0,1.0,0,0,0,11.809091595796229,36.09892077014863,5.93997589898618,11.809091595796229,36.09892077014863,5.93997589898618,38.443075303205255,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
14800,148,0.0,0.0,1.0,0,0,0,-58.52139984282308,5.052117012163107,14.106854068784592,0.0,0.0,1.0,0,0,0,-58.52139984282308,5.052117012163107,14.106854068784592,-58.52139984282308,5.052117012163107,14.106854068784592,60.40928287594669,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
14900,149,0.0,0.0,1.0,0,0,0,34.174105949866465,-21.74934820109295,2.3902517502674243,0.0,0.0,1.0,0,0,0,34.174105949866465,-21.74934820109295,2.3902517502674243,34.174105949866465,-21.74934820109295,2.3902517502674243,40.57852841189217,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
15000,150,0.0,0.0,1.0,0,0,0,-32.081148490864635,48.940879701825786,10.666583511099267,0.0,0.0,1.0,0,0,0,-32.081148490864635,48.940879701825786,10.666583511099267,-32.081148490864635,48.940879701825786,10.666583511099267,59.482651237825166,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
15100,151,0.0,0.0,1.0,0,0,0,-27.076703709333795,-28.59377315707092,9.3561024568592,0.0,0.0,1.0,0,0,0,-27.076703709333795,-28.59377315707092,9.3561024568592,-27.076703709333795,-28.59377315707092,9.3561024568592,40.47577547502119,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
15200,152,0.0,0.0,1.0,0,0,0,32.07061349325383,15.002737798822467,2.1565267294123496,0.0,0.0,1.0,0,0,0,32.07061349325383,15.002737798822467,2.1565267294123496,32.07061349325383,15.002737798822467,2.1565267294123496,35.471918454300734,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
15300,153,0.0,0.0,1.0,0,0,0,-60.17475508812435,28.34032815216758,13.264527736202353,0.0,0.0,1.0,0,0,0,-60.17475508812435,28.34032815216758,13.264527736202353,-60.17475508812435,28.34032815216758,13.264527736202353,67.82420693051095,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
15400,154,0.0,0.0,1.0,0,0,0,16.84527659839419,-35.07855816686938,3.2437047489896402,0.0,0.0,1.0,0,0,0,16.84527659839419,-35.07855816686938,3.2437047489896402,16.84527659839419,-35.07855816686938,3.2437047489896402,39.0485621661216,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
15500,155,0.0,0.0,1.0,0,0,0,-4.297415241441341,45.17034717763336,6.067910342962788,0.0,0.0,1.0,0,0,0,-4.297415241441341,45.17034717763336,6.067910342962788,-4.297415241441341,45.17034717763336,6.067910342962788,45.77824349880123,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
15600,156,0.0,0.0,1.0,0,0,0,-50.17468475251195,-9.765639655807028,11.105988506591016,0.0,0.0,1.0,0,0,0,-50.17468475251195,-9.765639655807028,11.105988506591016,-50.17468475251195,-9.765639655807028,11.105988506591016,52.308791695178336,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
15700,157,0.0,0.0,1.0,0,0,0,38.86043144596163,-9.111221121598092,0.00023985449385310886,0.0,0.0,1.0,0,0,0,38.86043144596163,-9.111221121598092,0.00023985449385310886,38.86043144596163,-9.111221121598092,0.00023985449385310886,39.914251622076904,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
15800,158,0.0,0.0,1.0,0,0,0,-46.500160744100846,44.96252291218495,10.510564705882647,0.0,0.0,1.0,0,0,0,-46.500160744100846,44.96252291218495,10.510564705882647,-46.500160744100846,44.96252291218495,10.510564705882647,65.53140763246674,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
15900,159,0.0,0.0,1.0,0,0,0,-9.600502127751435,-35.544891381937994,5.287284287256526,0.0,0.0,1.0,0,0,0,-9.600502127751435,-35.544891381937994,5.287284287256526,-9.600502127751435,-35.544891381937994,5.287284287256526,37.196294433626036,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
16000,160,0.0,0.0,1.0,0,0,0,21.576788656826512,29.098816688157235,1.6290226889713475,0.0,0.0,1.0,0,0,0,21.576788656826512,29.098816688157235,1.6290226889713475,21.576788656826512,29.098816688157235,1.6290226889713475,36.262275939514865,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
16100,161,0.0,0.0,1.0,0,0,0,-61.316755730252154,14.323077301526292,11.427205880595572,0.0,0.0,1.0,0,0,0,-61.316755730252154,14.323077301526292,11.427205880595572,-61.316755730252154,14.323077301526292,11.427205880595572,63.99590698557546,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
16200,162,0.0,0.0,1.0,0,0,0,29.920694865262,-28.659616411642794,-0.20790074241663614,0.0,0.0,1.0,0,0,0,29.920694865262,-28.659616411642794,-0.20790074241663614,29.920694865262,-28.659616411642794,-0.20790074241663614,41.43265399176497,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
16300,163,0.0,0.0,1.0,0,0,0,-21.596083651878303,49.575370583249835,6.313585026306267,0.0,0.0,1.0,0,0,0,-21.596083651878303,49.575370583249835,6.313585026306267,-21.596083651878303,49.575370583249835,6.313585026306267,54.44235073405517,1.0,0,0,0,0,0,0,0,0,0,0,software_compass,good,0,0,0,0
